 16975       G8III 5.99523 0.009136662 0.89505 0.014868927 -0.214985945 0.014359092  7.9432 0.0494 125.44347990  0.778578238  0.788188944  0.502989534 0.016282533 1.0615 0.003140064  0.254249000 0.01366640 5148  30 2.960 0.085  0.075 0.028 2.799910024 0.085492268  60.925424580  1.218217975  9.812392530 0.150674270
 17083       G8III 6.85182 0.010130770 0.93670 0.015323593 -0.247842983 0.017196810  5.7524 0.0287 172.97572000  0.860783333  0.869281718  0.661894265 0.014812194 1.0904 0.001414214  0.398651000 0.01087360 5038  41 2.850 0.098  0.059 0.034 2.432868517 0.164147513  54.247469900  1.134002880  9.667765882 0.187006908
 17125    K0III/IV 7.50283 0.010143155 1.03105 0.016037768 -0.346869023 0.012811260  5.2305 0.0345 190.14295450  1.247515619  1.263805369  1.107428811 0.017488781 1.2071 0.002441311  0.797507000 0.01467310 4774  30 2.680 0.086 -0.296 0.022 1.265174478 0.053688962  39.425397870  0.787216457  9.178588938 0.147324001
 17324       K0III 6.86939 0.010130770 0.95965 0.015323593 -0.290348269 0.013079013  9.5628 0.0299 104.25772880  0.325919506  0.327933483  1.778848702 0.012194775 1.1503 0.003244996  1.491200000 0.00655653 4916  28 2.950 0.074 -0.130 0.022 1.295332752 0.060542555  20.165074330  0.332121111  6.190544824 0.087016163
 17374       G8III 6.66623 0.010130770 0.98005 0.015323593 -0.304594120 0.014852318  6.2229 0.0268 159.95591040  0.687765333  0.693624451  0.646228540 0.013777040 1.1587 0.003966106  0.354997000 0.00922419 4877  36 2.630 0.064 -0.093 0.029 1.805596075 0.256457080  57.989081790  1.081993421 10.666460080 0.186277710
 17504    G8III/IV 5.75033 0.009136662 0.90355 0.014868927 -0.281089624 0.012044659 17.7941 0.0592  56.10820913  0.187171985  0.188406733  2.005197965 0.011659837 1.1177 0.006425730  1.716700000 0.00747447 4944  23 3.170 0.068 -0.221 0.018 1.248659021 0.045714221  16.231425540  0.250613976  5.491286654 0.066389414
 17528    K0/K1III 6.51474 0.009136662 0.94690 0.014868927 -0.264382352 0.013818248  6.9269 0.0298 143.76734830  0.617308726  0.622560316  0.726438688 0.013054243 1.1298 0.001860108  0.449576000 0.00922717 4988  30 2.870 0.100  0.022 0.023 2.249173782 0.058939456  51.901207970  0.908702084  9.646917196 0.143518399
 17610       K0III 6.80876 0.009136662 0.96560 0.014868927 -0.296559898 0.013371727  5.4208 0.0334 183.50172120  1.127218738  1.140988205  0.490559290 0.016168079 1.1500 0.002332381  0.202009000 0.01345900 4902  29 2.520 0.071 -0.303 0.027 1.452976743 0.118259265  66.435505420  1.283824950 11.300722620 0.172628257
 17652       G8III 4.46456 0.009123799 0.94860 0.014146819 -0.304542005 0.012296316 18.3244 0.1913  54.49679057  0.566643203  0.578460063  0.782705367 0.024352159 1.1587 0.002683282  0.428910000 0.02224390 4880  25 2.520 0.069 -0.290 0.022 0.862217052 0.065884680  51.136930380  1.284881431 10.004154520 0.162181858
 17715       K0III 6.78179 0.010130770 0.99365 0.015323593 -0.289742579 0.018444984  5.8966 0.0258 168.76333060  0.736839301  0.743214235  0.645399562 0.013875148 1.1404 0.003944617  0.368069000 0.00933484 4916  48 2.600 0.094 -0.017 0.040 2.004449036 0.180880857  57.244953520  1.216940598 10.430318320 0.231901962
 17793       K0III 5.92995 0.009136662 0.88825 0.014868927 -0.201173359 0.014779205  8.1095 0.0688 122.88709330  1.037593247  1.055095271  0.482418641 0.020485164 1.0517 0.002343075  0.231203000 0.01888150 5198  31 3.059 0.064  0.095 0.028 2.861730705 0.094921391  61.305845640  1.426299265  9.654529208 0.160853786
 17915       G8III 7.38148 0.011149933 1.04380 0.017211188 -0.336252527 0.013425053  4.0330 0.0213 246.19503260  1.294339011  1.307847085  0.425083570 0.015957804 1.2350 0.002801785  0.102859000 0.01121250 4799  32 2.490 0.118 -0.269 0.025 1.759818800 0.120320872  73.192668750  1.405820148 12.376133880 0.203390836
 18023 G8/K0III/IV 7.05718 0.010143155 1.01830 0.016037768 -0.353268839 0.013325048  6.9137 0.0225 144.03862160  0.467778253  0.470781889  1.264785217 0.012353745 1.2132 0.001835756  0.954938000 0.00720965 4759  33 2.580 0.153 -0.267 0.025 1.103442163 0.052265018  34.307845730  0.574168269  8.616244656 0.139560740
 18121       K0III 6.56490 0.010130770 1.01150 0.015323593 -0.334531565 0.014985607  6.3265 0.0222 157.34736880  0.552597664  0.556436789  0.580602576 0.012680310 1.1697 0.003255764  0.293199000 0.00763021 4802  39 2.553 0.109 -0.111 0.029 1.586258466 0.136473083  63.324474650  1.144932413 11.497255790 0.213727734
 18292    K0/K1III 6.46908 0.010130770 1.00980 0.015323593 -0.281530946 0.019345125  7.1440 0.0257 139.41532800  0.500654808  0.504212007  0.747527375 0.012784405 1.1444 0.003780212  0.470028000 0.00766854 4937  51 2.820 0.098  0.126 0.038 2.255838049 0.105528605  51.713201870  1.104426905  9.829403586 0.228600045
 18377       K0III 7.04854 0.010143155 1.01490 0.016037768 -0.297005084 0.016241284  5.5115 0.0645 180.52572330  2.092666502  2.141435297  0.765844531 0.027138643 1.1635 0.001562050  0.472052000 0.02582650 4896  41 2.622 0.117  0.011 0.033 2.164259847 0.109928053  51.577967170  1.502456249  9.981642238 0.221548432
